text,screen_name,tweet_date,tweet_url,image_url,reply_text,related_urls,mentions_list,hashtag_list,week,year,tweet_id,url_check,alt_text
"Did a quick #TidyTuesday while taking a different take on the income data for the #DuBoisChallenge. Wanted to practice using coord_polar with bar charts, as well as getting images into the plot with the help of ggpubr.  

Code 📊:  https://t.co/HWEn5ZaIka
#r4ds
#rstats https://t.co/eywt04zyIt",meghansharris,2021-02-16T20:05:15Z,https://twitter.com/meghansharris/status/1361768625779187717/photo/1,http://pbs.twimg.com/media/EuX18qEXYAIZwkT.jpg,NA,https://bit.ly/2OBmzhq,NA,"TidyTuesday, DuBoisChallenge, r4ds, rstats",7,2021,1361768625779187717,Links included,
"For #TidyTuesday and #DuBoisChallenge, I recreated the challenge 03. I spent too much time trying to find a font that looks similar, and still not entirely satisfied 🤔

Code : https://t.co/Pqie3OtgA3

#rstats #dataviz #TidyTuesday #DuBoisChallenge https://t.co/N40WGWfB0P",cnicault,2021-02-16T20:05:43Z,https://twitter.com/cnicault/status/1361768744339529728/photo/1,http://pbs.twimg.com/media/EuX489_WQAEibGU.jpg,NA,https://github.com/cnicault/tidytuesday,NA,"TidyTuesday, DuBoisChallenge, rstats, dataviz, TidyTuesday, DuBoisChallenge",7,2021,1361768744339529728,Links included,Image
"The #TidyTuesday  process gif for this week!
#r4ds
#rstats
#DuBoisChallenge https://t.co/n5F5eRYlcZ",meghansharris,2021-02-16T20:06:15Z,https://twitter.com/meghansharris/status/1361768878444003331/photo/1,http://pbs.twimg.com/tweet_video_thumb/EuX5eMaXIAAdZKA.jpg,NA,"NA",NA,"TidyTuesday, r4ds, rstats, DuBoisChallenge",7,2021,1361768878444003331,Images-only,
"Here's my version of W.E.B Du Bois's plate 2 from the #DuBoisChallenge for #TidyTuesday. Anyone else totally amazed how he and his students created these visualizations by hand!?

code here: https://t.co/x3UrDCCUzr

more on Du Bois here: https://t.co/EOZn8ovIQH https://t.co/fd2WBqBn49",rjstevick,2021-02-16T20:25:21Z,https://twitter.com/rjstevick/status/1361773685560999944/photo/1,http://pbs.twimg.com/media/EuX6wbpXcAIji40.jpg,NA,"https://github.com/rjstevick/TidyTuesday/blob/master/2021/20210216_DuBoisChallenge/tidytuesday_20210216.R, https://medium.com/nightingale/data-journalism-in-the-study-of-w-e-b-du-bois-the-negro-problem-part-2-of-4-e5ea9b976adc",NA,"DuBoisChallenge, TidyTuesday",7,2021,1361773685560999944,Links included,Image
"I've wanted to remake a W.E.B. Du Bois graphic for a long time, and now it's the #TidyTuesday data -- I'm so stoked #DuBoisChallenge #rstats

code: https://t.co/nvAOf2tkgJ https://t.co/P4ZbEsMYii",CharlieGallaghr,2021-02-16T20:48:41Z,https://twitter.com/CharlieGallaghr/status/1361779554516410371/photo/1,http://pbs.twimg.com/media/EuYCoc3XMAAix5K.jpg,"If you'd like to see how I tackled this #DuBoisChallenge, I wrote about making parallel spirals with `coord_polar()`. It also extends to any number of revolutions! #rstats

See here: https://t.co/a0wvtvmHaz https://t.co/VIsfDsv7zu","https://bit.ly/2NCcY9S, https://bit.ly/2NhQU4o",NA,"TidyTuesday, DuBoisChallenge, rstats",7,2021,1361779554516410371,Links included,Image
"This week's #TidyTuesday is also part of the #DuBoisChallenge to recreate some of the data visualizations from the 1900 Paris Exposition by W.E.B. Du Bois.

Code: https://t.co/r7z6amVJlN

#DataVisualization #DataScience #RStats https://t.co/Ujai2JN3sc",nrennie35,2021-02-16T20:54:00Z,https://twitter.com/nrennie35/status/1361780893061246976/photo/1,http://pbs.twimg.com/media/EuX1VGWXUAYTIq2.jpg,NA,https://github.com/nrennie/tidytuesday/tree/main/2021/16-02-2021,NA,"TidyTuesday, DuBoisChallenge, DataVisualization, DataScience, RStats",7,2021,1361780893061246976,Links included,Image
"For #TidyTuesday and #DuBoisChallenge I tried to recreate the graph about city and rural population.

The more time I was playing with the chart, the more I liked this way of visualizing data which is highly imbalanced.

Code: https://t.co/kr60nMjvBw https://t.co/hyz0eIRGIh",richard_vogg,2021-02-16T21:08:59Z,https://twitter.com/richard_vogg/status/1361784663912644609/photo/1,http://pbs.twimg.com/media/EuYH5ccXAAo4tPB.jpg,NA,https://github.com/richardvogg/tidy-tuesdays/blob/master/2021/Week%208%20-%20DuBois/dubois_challenge.R,NA,"TidyTuesday, DuBoisChallenge",7,2021,1361784663912644609,Links included,Image
"An attempt at challenge 04 of the #DuBoisChallenge.
It was fun to try to replicate a graph by W.E.B. Du Bois! #TidyTuesday 

Code: https://t.co/HswGUfCUWX https://t.co/3cpUKpETkM",TannerFlorian,2021-02-16T21:54:35Z,https://twitter.com/TannerFlorian/status/1361796138773352449/photo/1,http://pbs.twimg.com/media/EuYR88kUUAAEOp7.jpg,NA,https://github.com/FCTanner/tidy_tuesday/tree/main/2021-02-16%20W.E.B.%20Du%20Bois%20Challenge,NA,"DuBoisChallenge, TidyTuesday",7,2021,1361796138773352449,Links included,Image
"This weeks #TidyTuesday is in collaboration with the #DuBoisChallenge, to celebrate the data viz legacy of W.E.B Dubois by recreating his visualizations from the 1900 Pair Exposition. From his visualizations, I wanted to recreate one which I found the most powerful. #rstats https://t.co/CPjLr48iJL",Smit_Patel1,2021-02-16T22:18:24Z,https://twitter.com/Smit_Patel1/status/1361802134392500228/photo/1,http://pbs.twimg.com/media/EuYXs-hXEAUua6I.jpg,NA,"NA",NA,"TidyTuesday, DuBoisChallenge, rstats",7,2021,1361802134392500228,Images-only,Image
"Here is my (unfinished) contribution to this week's #TidyTuesday and the #DuBoisChallenge. I might come back to it once I've slept to fix the fonts, sizes, add the brackets, and modify the legend. Is there anything else I've missed?

Code: https://t.co/CpzJJQ729g https://t.co/NoFxEvhVUA",JudithNeve,2021-02-16T22:28:37Z,https://twitter.com/JudithNeve/status/1361804705454837761/photo/1,http://pbs.twimg.com/media/EuYZynhXYAQt-PI.jpg,NA,https://github.com/judithneve/Tidy-Tuesdays/blob/main/week8.Rmd,NA,"TidyTuesday, DuBoisChallenge",7,2021,1361804705454837761,Links included,Image
"For this week's #tidytuesday we are recreating data visualizations of legendary W.E.B De Bois. 

I wasn't able to quite get everything quite right but had fun trying. Looking forward to seeing what others created! Code at: https://t.co/JU5vTu8k9b https://t.co/90oaTYEPqS",NagolGnissol,2021-02-16T22:45:40Z,https://twitter.com/NagolGnissol/status/1361808995623727104/photo/1,http://pbs.twimg.com/media/EuYcm0VU4AEqt74.jpg,NA,https://loganlossing.com/posts/2021-02-16-tidy-tuesday-web-du-bois/,NA,tidytuesday,7,2021,1361808995623727104,Links included,Image
"I used @tableau to recreate DuBois' visualization of the percent of black slaves from 1790 - 1870 for this week's #TidyTuesday (sorry #rstats folks!!).

Interactive #dataviz: https://t.co/NUDkuTcH9I

@R4DScommunity https://t.co/MVzyazzZUz",GDataScience1,2021-02-16T22:55:55Z,https://twitter.com/GDataScience1/status/1361811576311869442/photo/1,http://pbs.twimg.com/media/EuYf7R9VIAM94gH.jpg,NA,https://public.tableau.com/profile/tony.galvan#!/vizhome/2021_02_16_tidy_tuesday/Census,"tableau, R4DScommunity","TidyTuesday, rstats, dataviz",7,2021,1361811576311869442,Links included,Image
"Happy #TidyTuesday! 

If you're looking for some inspiration this week, check out the TidyTuesday databases: https://t.co/8xtZrBMjML

Featured below is some of the #RStats #DataViz shared last week (week 7, Wealth and Income dataset)

https://t.co/DHEhiHne5g https://t.co/KPMfl8evym",spcanelon,2021-02-16T23:32:43Z,https://twitter.com/spcanelon/status/1361820837821767681/photo/1,http://pbs.twimg.com/media/EuYo1TYXYAEPExK.jpg,NA,"http://tiny.cc/notion-dataviz, https://twitter.com/thomas_mock/status/1361372530951540739?s=20",NA,"TidyTuesday, RStats, DataViz",7,2021,1361820837821767681,Links included,Data visualizations shown in a grid layout in the 2021 TidyTuesday database: tiny.cc/notion-dataviz
"I attempted Challenge 3 of the #DuBoisChallenge for #TidyTuesday. After failing many times to figure out the open spaces in the pie chart, I looked at @JDavison_'s contribution to see how he did it (such a smart method!).

📊 Code: https://t.co/XP5KX0wQe5 https://t.co/Yi0vz2buiT",winterstat,2021-02-17T00:52:43Z,https://twitter.com/winterstat/status/1361840970782765057/photo/1,http://pbs.twimg.com/media/EuY5mv3UcAA8cEi.jpg,NA,https://github.com/winterstat/tidytuesday/blob/master/R/tt2021_wk8.R,JDavison_,"DuBoisChallenge, TidyTuesday",7,2021,1361840970782765057,Links included,Image
"#TidyTuesday - week 8 - #DuBoisChallenge 

I choosed the #DuBoisChallenge 05 : Income and Expenditure of 150 Negro Families in Atlanta, GA, USA
#DataVisualization #rstats #rstudio #ggplot2 #tidyverse 

Code: https://t.co/THImMi4FFl https://t.co/GxtN7PoLI5",davidson_vila,2021-02-17T00:57:49Z,https://twitter.com/davidson_vila/status/1361842251010347008/photo/1,http://pbs.twimg.com/media/EuY8ODXXcAAn2e7.jpg,NA,https://github.com/davidsonsantana89/tidy_tuesday_project/tree/main/week_08,NA,"TidyTuesday, DuBoisChallenge, DuBoisChallenge, DataVisualization, rstats, rstudio, ggplot2, tidyverse",7,2021,1361842251010347008,Links included,Image
"This #TidyTuesday for the #DuBoisChallenge I re-created W.E.B. Du Bois’ signature graphic in challenge 06 City and Rural Populations 1890. I used rounded ends and paths as I didn’t like how polygons were turning out.

Code @ https://t.co/1BhlhPnYyC #r4ds #rstats https://t.co/ca7s3RjTsM",jakekaupp,2021-02-17T01:37:30Z,https://twitter.com/jakekaupp/status/1361852241079066624/photo/1,http://pbs.twimg.com/media/EuZFSxqXEAAvdhL.jpg,NA,http://bit.ly/2TMiRyW,NA,"TidyTuesday, DuBoisChallenge, r4ds, rstats",7,2021,1361852241079066624,Links included,Image
"Enjoyed recreating the work of W.E.B DuBois for this week of #DuBoisChallenge  and #TidyTuesday #Rstats.

I'm looking forward to learn the coord_polar after seeing awesome submissions by the community.

code: https://t.co/ysYvlYWNku https://t.co/QYnRyprTI5",francisc0o_o0,2021-02-17T02:53:04Z,https://twitter.com/francisc0o_o0/status/1361871256048525313/photo/1,http://pbs.twimg.com/media/EuZWSBzWQAELkyX.jpg,NA,https://github.com/fgarza55/tidytuesday/blob/master/Code/2021_02_16_dubois.Rmd,NA,"DuBoisChallenge, TidyTuesday, Rstats",7,2021,1361871256048525313,Links included,Image
Honored to participate in the #DuBoisChallenge for #RStats #TidyTuesday. I took on challeng04 to recreate W. E. B. Du Bois's original-plate-51 in R {gglpot2}. https://t.co/B107bQWl6L,jeremy_data,2021-02-17T03:00:20Z,https://twitter.com/jeremy_data/status/1361873085041893380/photo/1,http://pbs.twimg.com/media/EuZXyhvXAAAT7OU.jpg,NA,"NA",NA,"DuBoisChallenge, RStats, TidyTuesday",7,2021,1361873085041893380,Images-only,Image
"It's always fun doing #TidyTuesday with @RLadiesTucson 

I did Challenge01 of the #DuBoisChallenge. It was a lot of fun! Thinking maybe I should have gone lighter with the gridlines...oh well.

Code: https://t.co/jkgmVGOqRp

#RStats #DataViz #GGPlot2 https://t.co/ugdr5P25tk",datasciencejenn,2021-02-17T04:38:43Z,https://twitter.com/datasciencejenn/status/1361897842831355906/photo/1,http://pbs.twimg.com/media/EuZuA5AUYAM2lQ9.png,NA,https://github.com/jennschilling/tidytuesday-2021/blob/main/2021-02-16/2021-02-16.R,RLadiesTucson,"TidyTuesday, DuBoisChallenge, RStats, DataViz, GGPlot2",7,2021,1361897842831355906,Links included,Image
"#TidyTuesday x #DuBoisChallenge. The original and my recreation. Such amazing data portraits. What a fun challenge!

Code: https://t.co/L5UMozvIcH https://t.co/U5S1qyp4PT",_ToddFaulk,2021-02-17T04:48:18Z,https://twitter.com/_ToddFaulk/status/1361900254077939717/photo/1,http://pbs.twimg.com/media/EuZvZzCVIAQfUdb.jpg,NA,https://github.com/tfaulk13/tidy-tuesday/blob/master/2021-02-16/dubois.R,NA,"TidyTuesday, DuBoisChallenge",7,2021,1361900254077939717,Links included,Image
"Another week, another #TidyTuesday! Did challenge04 of the #DuBoisChallenge. Reminded me of my first class learning R, where our assignments were ""I made this graph, now figure out how to replicate it"". 
#Tidydors

code: https://t.co/I2CeYBH4bP https://t.co/JFh6kczT6W",emwilson243,2021-02-17T07:01:54Z,https://twitter.com/emwilson243/status/1361933875560124416/photo/1,http://pbs.twimg.com/media/EuaPQ_xVkAA72gX.jpg,NA,https://github.com/emwilson243/TidyTuesday,NA,"TidyTuesday, DuBoisChallenge, Tidydors",7,2021,1361933875560124416,Links included,Image
"For my first #tidytuesday I'm joining the #DuBoisChallenge 
highlighting the data visualization legacy of W.E.B DuBois! 
This reproduction of challenge 3 isn't perfect but had a lot of fun making it. Happy bhm 👏🏿

Code 💻: https://t.co/eISyRN2P32
#DataVisualization #RStats https://t.co/icYFC36TQv",zanmuny,2021-02-17T07:27:07Z,https://twitter.com/zanmuny/status/1361940222905225217/photo/1,http://pbs.twimg.com/media/EuaVQx0U4AAEWLO.jpg,NA,https://github.com/ztmunyikwa/tidytuesday/blob/main/dubois_challenge/dubois_challenge.Rmd,NA,"tidytuesday, DuBoisChallenge, DataVisualization, RStats",7,2021,1361940222905225217,Links included,Image
"#TidyTuesday challenge to recreate Dr. W.E.B. Du Bois and #HBCU #ClarkAtlantaUniversity #CAU students' data visualization from the 1900 Exposition Universelle in Paris #DataJournalism 

resources: https://t.co/leS020MJlR
join: https://t.co/jEkSvatxif
code: https://t.co/psJY0X9DrE https://t.co/WCKaN5SzH9",deannasbeatty,2021-02-17T07:52:10Z,https://twitter.com/deannasbeatty/status/1361946526365323266/photo/1,http://pbs.twimg.com/media/EuaWzTFU4AMRVQJ.jpg,NA,"https://medium.com/nightingale/recreating-w-e-b-du-boiss-data-portraits-87dd36096f34, https://github.com/rfordatascience/tidytuesday, https://github.com/deannabeatty/tidy_Tuesday",NA,"TidyTuesday, HBCU, ClarkAtlantaUniversity, CAU, DataJournalism",7,2021,1361946526365323266,Links included,Image
"Going to use this account to dump my #TidyTuesday submissions for my coding class. Here's my first one! A recreation of one of W.E.B. DuBois's data visualizations. Took longer than I'd like to admit but I learned a lot! #DuBoisChallenge #Tidydors

📊Code: https://t.co/QcA6hlU1nq https://t.co/HYJfxvdpyw",emruksta,2021-02-17T08:08:44Z,https://twitter.com/emruksta/status/1361950695344074752/photo/1,http://pbs.twimg.com/media/EuaewjCVEAYpRua.jpg,NA,https://rb.gy/bhlkmj,NA,"TidyTuesday, DuBoisChallenge, Tidydors",7,2021,1361950695344074752,Links included,Image
"More of a reimagining than a recreation for the #TidyTuesday  #DuBoisChallenge. Tried to keep some style elements consistent despite reworking the data into a chord diagram via {circlize}. #rstats #r4ds.

Code: https://t.co/PsZOAMjGQ6 https://t.co/MyvboFbJR8",jennagoldd_,2021-02-17T13:04:11Z,https://twitter.com/jennagoldd_/status/1362025048459067392/photo/1,http://pbs.twimg.com/media/EubiYG7XMAcG3wD.jpg,NA,https://github.com/Jenna-Gold/TidyTuesday/blob/main/DuBoisChallenge/Code.R,NA,"TidyTuesday, DuBoisChallenge, rstats, r4ds",7,2021,1362025048459067392,Links included,Image
"#TidyTuesday my humble attempt for the #DuBoisChallenge in #rstats 
code here: https://t.co/we8iy5cgcd https://t.co/LytAAj9lBN",SoundaryaRak,2021-02-17T13:26:11Z,https://twitter.com/soundarya2410/status/1362030586391498755/photo/1,http://pbs.twimg.com/media/EubnfwcVIAghkt-.jpg,NA,https://tinyurl.com/yldqr5sw,NA,"TidyTuesday, DuBoisChallenge, rstats",7,2021,1362030586391498755,Links included,Image
"My late contribution to last weeks #TidyTuesday. Not happy with this one from an information design perspective (it's hard to make out area differences for the boxes), but I got to play with (and obsess over) #cowplot! https://t.co/9u17ehb3jA https://t.co/IrSwNomdC2",Boomcrashkapow,2021-02-17T15:53:09Z,https://twitter.com/Boomcrashkapow/status/1362067570954805252/photo/1,http://pbs.twimg.com/media/EucE7GjXAAEJNJE.jpg,NA,https://github.com/malteheckelen/tidytuesday_21_02_09,NA,"TidyTuesday, cowplot",7,2021,1362067570954805252,Links included,Image
"Tried out #DuBoisChallenge challenge04 for #TidyTuesday week 8.

Code: https://t.co/G8zRN9U4vb

Original viz on the left; #rstats reproduced viz on the right https://t.co/MYTvowhjR0",kustav_sen,2021-02-17T16:16:25Z,https://twitter.com/kustav_sen/status/1362073425494171658/photo/1,http://pbs.twimg.com/media/EucNo7NUUAQyaAL.jpg,NA,https://github.com/kaustavSen/tidytuesday/blob/master/2021/week_08.R,NA,"DuBoisChallenge, TidyTuesday, rstats",7,2021,1362073425494171658,Links included,Image
It was fun to participate on my first #TidyTuesday with the #DuBoisChallenge. I didn't replicate perfectly the plot but I've learnt trying it. I can't wait for the following challenges.#Rstats https://t.co/FpXKUIgnN9,Rodri_Flow_,2021-02-17T16:21:10Z,https://twitter.com/Rodri_Flow_/status/1362074621252616197/photo/1,http://pbs.twimg.com/media/EucPpT3XMAIPPsM.jpg,The code: https://t.co/9zpqGg9SKF,https://github.com/Rodspu/tidytuesday,NA,"TidyTuesday, DuBoisChallenge, Rstats",7,2021,1362074621252616197,Links included,Image
"For this amazing #TidyTuesday week on #DuBoisChallenge I re-create his City and Rural Population graph. 

What a challenge! First to figure out how to do the spiral and the polygons, then to chose typography and place the text. +
#Rstats https://t.co/V5Z837uzhO",avrodrigues_,2021-02-17T18:33:28Z,https://twitter.com/avrodrigues_/status/1362107914627018763/photo/1,http://pbs.twimg.com/media/EucsAY4WgAU_FbK.png,NA,"NA",NA,"TidyTuesday, DuBoisChallenge, Rstats",7,2021,1362107914627018763,Images-only,Image
A day late #TidyTuesday recreating visualizations by W.E.B. DuBois for the #DuBoisChallenge . This plot was way more challenging for me than anticipated and I gave up at this point #rstats code: https://t.co/rcYFgOBetO https://t.co/jAPqBeMRnv,tessuheagle,2021-02-17T20:22:05Z,https://twitter.com/tessuheagle/status/1362135251972022272/photo/1,http://pbs.twimg.com/media/EudGrcBXYAMWWli.png,NA,https://github.com/tessaeagle/TidyTuesday/blob/master/2021/2_16_21.R,NA,"TidyTuesday, DuBoisChallenge, rstats",7,2021,1362135251972022272,Links included,"A bar graph depicting conjugal conditions in 1900 between German and Negro populations, Age ranges 15-40, 40-60 and 60+. Germany had more single young people. The majority of each population was married. "
